"PokedexID","Title","CaptureRate","GrowthRate","HeightInches","WeightLbs","Types","Region","RegionID","Color","EnglishName","JapaneseName","FrenchName","Type1","Type2","SpeciesID"
"10085","Pikachu-cosplay","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10086","Hoopa-unbound","3","slow","255.91","1080.26","14;17","61","6","Purple","Hoopa","フーパ","Hoopa","Psychic","Dark","720"
"10087","Camerupt-mega","150","medium","98.43","706.58","10;5","58","3","Red","Camerupt","バクーダ","Camérupt","Fire","Ground","323"
"10088","Lopunny-mega","60","medium","51.18","62.39","1;2","59","4","Brown","Lopunny","ミミロップ","Lockpin","Normal","Fighting","428"
"10089","Salamence-mega","45","slow","70.87","248.24","16;3","58","3","Blue","Salamence","ボーマンダ","Drattak","Dragon","Flying","373"
"10090","Beedrill-mega","45","medium","55.12","89.29","7;4","56","1","Yellow","Beedrill","スピアー","Dardargnan","Bug","Poison","15"
"10091","Rattata-alola","255","medium","11.81","8.38","17;1","56","1","Purple","Rattata","コラッタ","Rattata","Dark","Normal","19"
"10092","Raticate-alola","127","medium","27.56","56.22","17;1","56","1","Brown","Raticate","ラッタ","Rattatac","Dark","Normal","20"
"10093","Raticate-totem-alola","127","medium","55.12","231.49","17;1","56","1","Brown","Raticate","ラッタ","Rattatac","Dark","Normal","20"
"10094","Pikachu-original-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10095","Pikachu-hoenn-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10096","Pikachu-sinnoh-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10097","Pikachu-unova-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10098","Pikachu-kalos-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10099","Pikachu-alola-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10100","Raichu-alola","75","medium","27.56","46.3","13;14","56","1","Yellow","Raichu","ライチュウ","Raichu","Electric","Psychic","26"
"10101","Sandshrew-alola","255","medium","27.56","88.18","15;9","56","1","Yellow","Sandshrew","サンド","Sabelette","Ice","Steel","27"
"10102","Sandslash-alola","90","medium","47.24","121.25","15;9","56","1","Yellow","Sandslash","サンドパン","Sablaireau","Ice","Steel","28"
"10103","Vulpix-alola","190","medium","23.62","21.83","15","56","1","Brown","Vulpix","ロコン","Goupix","Ice","","37"
"10104","Ninetales-alola","75","medium","43.31","43.87","15;18","56","1","Yellow","Ninetales","キュウコン","Feunard","Ice","Fairy","38"
"10105","Diglett-alola","255","medium","7.87","2.2","5;9","56","1","Brown","Diglett","ディグダ","Taupiqueur","Ground","Steel","50"
"10106","Dugtrio-alola","50","medium","27.56","146.83","5;9","56","1","Brown","Dugtrio","ダグトリオ","Triopikeur","Ground","Steel","51"
"10107","Meowth-alola","255","medium","15.75","9.26","17","56","1","Yellow","Meowth","ニャース","Miaouss","Dark","","52"
"10108","Persian-alola","90","medium","43.31","72.75","17","56","1","Yellow","Persian","ペルシアン","Persian","Dark","","53"
"10109","Geodude-alola","255","medium-slow","15.75","44.75","6;13","56","1","Brown","Geodude","イシツブテ","Racaillou","Rock","Electric","74"
"10110","Graveler-alola","120","medium-slow","39.37","242.51","6;13","56","1","Brown","Graveler","ゴローン","Gravalanch","Rock","Electric","75"
"10111","Golem-alola","45","medium-slow","66.93","696.66","6;13","56","1","Brown","Golem","ゴローニャ","Grolem","Rock","Electric","76"
"10112","Grimer-alola","190","medium","27.56","92.59","4;17","56","1","Purple","Grimer","ベトベター","Tadmorv","Poison","Dark","88"
"10113","Muk-alola","75","medium","39.37","114.64","4;17","56","1","Purple","Muk","ベトベトン","Grotadmorv","Poison","Dark","89"
"10114","Exeggutor-alola","45","slow","429.13","916.24","12;16","56","1","Yellow","Exeggutor","ナッシー","Noadkoko","Grass","Dragon","103"
"10115","Marowak-alola","75","medium","39.37","74.96","10;8","56","1","Brown","Marowak","ガラガラ","Ossatueur","Fire","Ghost","105"
"10116","Greninja-battle-bond","45","medium-slow","59.06","88.18","11;17","61","6","Blue","Greninja","ゲッコウガ","Amphinobi","Water","Dark","658"
"10117","Greninja-ash","45","medium-slow","59.06","88.18","11;17","61","6","Blue","Greninja","ゲッコウガ","Amphinobi","Water","Dark","658"
"10118","Zygarde-10-power-construct","3","slow","47.24","73.85","16;5","61","6","Green","Zygarde","ジガルデ","Zygarde","Dragon","Ground","718"
"10119","Zygarde-50-power-construct","3","slow","196.85","672.41","16;5","61","6","Green","Zygarde","ジガルデ","Zygarde","Dragon","Ground","718"
"10120","Zygarde-complete","3","slow","177.17","1344.82","16;5","61","6","Green","Zygarde","ジガルデ","Zygarde","Dragon","Ground","718"
"10121","Gumshoos-totem","127","medium","55.12","132.28","1","62","7","Brown","Gumshoos","デカグース","Argouste","Normal","","735"
"10122","Vikavolt-totem","45","medium","102.36","325.18","7;13","62","7","Blue","Vikavolt","クワガノン","Lucanon","Bug","Electric","738"
"10123","Oricorio-pom-pom","45","medium","23.62","7.5","13;3","62","7","Red","Oricorio","オドリドリ","Plumeline","Electric","Flying","741"
"10124","Oricorio-pau","45","medium","23.62","7.5","14;3","62","7","Red","Oricorio","オドリドリ","Plumeline","Psychic","Flying","741"
"10125","Oricorio-sensu","45","medium","23.62","7.5","8;3","62","7","Red","Oricorio","オドリドリ","Plumeline","Ghost","Flying","741"
"10126","Lycanroc-midnight","90","medium","43.31","55.12","6","62","7","Brown","Lycanroc","ルガルガン","Lougaroc","Rock","","745"
"10127","Wishiwashi-school","60","fast","322.83","173.28","11","62","7","Blue","Wishiwashi","ヨワシ","Froussardine","Water","","746"
"10128","Lurantis-totem","75","medium","59.06","127.87","12","62","7","Pink","Lurantis","ラランテス","Floramantis","Grass","","754"
"10129","Salazzle-totem","45","medium","82.68","178.57","4;10","62","7","Black","Salazzle","エンニュート","Malamandre","Poison","Fire","758"
"10130","Minior-orange-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10131","Minior-yellow-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10132","Minior-green-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10133","Minior-blue-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10134","Minior-indigo-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10135","Minior-violet-meteor","30","medium-slow","11.81","88.18","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10136","Minior-red","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10137","Minior-orange","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10138","Minior-yellow","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10139","Minior-green","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10140","Minior-blue","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10141","Minior-indigo","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10142","Minior-violet","30","medium-slow","11.81","0.66","6;3","62","7","Brown","Minior","メテノ","Météno","Rock","Flying","774"
"10143","Mimikyu-busted","45","medium","7.87","1.54","8;18","62","7","Yellow","Mimikyu","ミミッキュ","Mimiqui","Ghost","Fairy","778"
"10144","Mimikyu-totem-disguised","45","medium","15.75","6.17","8;18","62","7","Yellow","Mimikyu","ミミッキュ","Mimiqui","Ghost","Fairy","778"
"10145","Mimikyu-totem-busted","45","medium","15.75","6.17","8;18","62","7","Yellow","Mimikyu","ミミッキュ","Mimiqui","Ghost","Fairy","778"
"10146","Kommo-o-totem","45","slow","94.49","457.46","16;2","62","7","Gray","Kommo-o","ジャラランガ","Ékaïser","Dragon","Fighting","784"
"10147","Magearna-original","3","slow","39.37","177.47","9;18","62","7","Gray","Magearna","マギアナ","Magearna","Steel","Fairy","801"
"10148","Pikachu-partner-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10149","Marowak-totem","75","medium","66.93","216.05","10;8","56","1","Brown","Marowak","ガラガラ","Ossatueur","Fire","Ghost","105"
"10150","Ribombee-totem","75","medium","15.75","4.41","7;18","62","7","Yellow","Ribombee","アブリボン","Rubombelle","Bug","Fairy","743"
"10151","Rockruff-own-tempo","190","medium","19.69","20.28","6","62","7","Brown","Rockruff","イワンコ","Rocabot","Rock","","744"
"10152","Lycanroc-dusk","90","medium","31.5","55.12","6","62","7","Brown","Lycanroc","ルガルガン","Lougaroc","Rock","","745"
"10153","Araquanid-totem","100","medium","122.05","479.5","11;7","62","7","Green","Araquanid","オニシズクモ","Tarenbulle","Water","Bug","752"
"10154","Togedemaru-totem","180","medium","23.62","28.66","13;9","62","7","Gray","Togedemaru","トゲデマル","Togedemaru","Electric","Steel","777"
"10155","Necrozma-dusk","255","slow","149.61","1014.13","14;9","62","7","Black","Necrozma","ネクロズマ","Necrozma","Psychic","Steel","800"
"10156","Necrozma-dawn","255","slow","165.35","771.62","14;8","62","7","Black","Necrozma","ネクロズマ","Necrozma","Psychic","Ghost","800"
"10157","Necrozma-ultra","255","slow","295.28","507.06","14;16","62","7","Black","Necrozma","ネクロズマ","Necrozma","Psychic","Dragon","800"
"10158","Pikachu-starter","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10159","Eevee-starter","45","medium","11.81","14.33","1","56","1","Brown","Eevee","イーブイ","Évoli","Normal","","133"
"10160","Pikachu-world-cap","190","medium","15.75","13.23","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10161","Meowth-galar","255","medium","15.75","16.53","9","56","1","Yellow","Meowth","ニャース","Miaouss","Steel","","52"
"10162","Ponyta-galar","190","medium","31.5","52.91","14","56","1","Yellow","Ponyta","ポニータ","Ponyta","Psychic","","77"
"10163","Rapidash-galar","60","medium","66.93","176.37","14;18","56","1","Yellow","Rapidash","ギャロップ","Galopa","Psychic","Fairy","78"
"10164","Slowpoke-galar","190","medium","47.24","79.37","14","56","1","Pink","Slowpoke","ヤドン","Ramoloss","Psychic","","79"
"10165","Slowbro-galar","75","medium","62.99","155.43","4;14","56","1","Pink","Slowbro","ヤドラン","Flagadoss","Poison","Psychic","80"
"10166","Farfetchd-galar","45","medium","31.5","92.59","2","56","1","Brown","Farfetch’d","カモネギ","Canarticho","Fighting","","83"
"10167","Weezing-galar","60","medium","118.11","35.27","4;18","56","1","Purple","Weezing","マタドガス","Smogogo","Poison","Fairy","110"
"10168","Mr-mime-galar","45","medium","55.12","125.22","15;14","56","1","Pink","Mr. Mime","バリヤード","M. Mime","Ice","Psychic","122"
"10169","Articuno-galar","3","slow","66.93","112.22","14;3","56","1","Blue","Articuno","フリーザー","Artikodin","Psychic","Flying","144"
"10170","Zapdos-galar","3","slow","62.99","128.31","2;3","56","1","Yellow","Zapdos","サンダー","Électhor","Fighting","Flying","145"
"10171","Moltres-galar","3","slow","78.74","145.5","17;3","56","1","Yellow","Moltres","ファイヤー","Sulfura","Dark","Flying","146"
"10172","Slowking-galar","70","medium","70.87","175.27","4;14","57","2","Pink","Slowking","ヤドキング","Roigada","Poison","Psychic","199"
"10173","Corsola-galar","60","fast","23.62","1.1","8","57","2","Pink","Corsola","サニーゴ","Corayon","Ghost","","222"
"10174","Zigzagoon-galar","255","medium","15.75","38.58","17;1","58","3","Brown","Zigzagoon","ジグザグマ","Zigzaton","Dark","Normal","263"
"10175","Linoone-galar","90","medium","19.69","71.65","17;1","58","3","White","Linoone","マッスグマ","Linéon","Dark","Normal","264"
"10176","Darumaka-galar","120","medium-slow","27.56","88.18","15","60","5","Red","Darumaka","ダルマッカ","Darumarond","Ice","","554"
"10177","Darmanitan-galar-standard","60","medium-slow","66.93","264.55","15","60","5","Red","Darmanitan","ヒヒダルマ","Darumacho","Ice","","555"
"10178","Darmanitan-galar-zen","60","medium-slow","66.93","264.55","15;10","60","5","Red","Darmanitan","ヒヒダルマ","Darumacho","Ice","Fire","555"
"10179","Yamask-galar","190","medium","19.69","3.31","5;8","60","5","Black","Yamask","デスマス","Tutafeh","Ground","Ghost","562"
"10180","Stunfisk-galar","75","medium","27.56","45.19","5;9","60","5","Brown","Stunfisk","マッギョ","Limonde","Ground","Steel","618"
"10181","Zygarde-10","3","slow","47.24","73.85","16;5","61","6","Green","Zygarde","ジガルデ","Zygarde","Dragon","Ground","718"
"10182","Cramorant-gulping","45","medium","31.5","39.68","3;11","63","8","Blue","Cramorant","ウッウ","Nigosier","Flying","Water","845"
"10183","Cramorant-gorging","45","medium","31.5","39.68","3;11","63","8","Blue","Cramorant","ウッウ","Nigosier","Flying","Water","845"
"10184","Toxtricity-low-key","45","medium-slow","62.99","88.18","13;4","63","8","Purple","Toxtricity","ストリンダー","Salarsen","Electric","Poison","849"
"10185","Eiscue-noice","60","slow","55.12","196.21","15","63","8","Blue","Eiscue","コオリッポ","Bekaglaçon","Ice","","875"
"10186","Indeedee-female","30","fast","35.43","61.73","14;1","63","8","Purple","Indeedee","イエッサン","Wimessir","Psychic","Normal","876"
"10187","Morpeko-hangry","180","medium","11.81","6.61","13;17","63","8","Yellow","Morpeko","モルペコ","Morpeko","Electric","Dark","877"
"10188","Zacian-crowned","10","slow","110.24","782.64","18;9","63","8","Blue","Zacian","ザシアン","Zacian","Fairy","Steel","888"
"10189","Zamazenta-crowned","10","slow","114.17","1730.63","2;9","63","8","Red","Zamazenta","ザマゼンタ","Zamazenta","Fighting","Steel","889"
"10190","Eternatus-eternamax","255","slow","3937.01","0","4;16","63","8","Purple","Eternatus","ムゲンダイナ","Éthernatos","Poison","Dragon","890"
"10191","Urshifu-rapid-strike","3","slow","74.8","231.49","2;11","63","8","Gray","Urshifu","ウーラオス","Shifours","Fighting","Water","892"
"10192","Zarude-dada","3","slow","70.87","154.32","17;12","63","8","Green","Zarude","ザルード","Zarude","Dark","Grass","893"
"10193","Calyrex-ice","3","slow","94.49","1783.76","14;15","63","8","Green","Calyrex","バドレックス","Sylveroy","Psychic","Ice","898"
"10194","Calyrex-shadow","3","slow","94.49","118.17","14;8","63","8","Green","Calyrex","バドレックス","Sylveroy","Psychic","Ghost","898"
"10195","Venusaur-gmax","45","medium-slow","944.88","2204.62","12;4","56","1","Green","Venusaur","フシギバナ","Florizarre","Grass","Poison","3"
"10196","Charizard-gmax","45","medium-slow","1102.36","2204.62","10;3","56","1","Red","Charizard","リザードン","Dracaufeu","Fire","Flying","6"
"10197","Blastoise-gmax","45","medium-slow","984.25","2204.62","11","56","1","Blue","Blastoise","カメックス","Tortank","Water","","9"
"10198","Butterfree-gmax","45","medium","669.29","2204.62","7;3","56","1","White","Butterfree","バタフリー","Papilusion","Bug","Flying","12"
"10199","Pikachu-gmax","190","medium","826.77","2204.62","13","56","1","Yellow","Pikachu","ピカチュウ","Pikachu","Electric","","25"
"10200","Meowth-gmax","255","medium","1299.21","2204.62","1","56","1","Yellow","Meowth","ニャース","Miaouss","Normal","","52"
"10201","Machamp-gmax","45","medium-slow","984.25","2204.62","2","56","1","Gray","Machamp","カイリキー","Mackogneur","Fighting","","68"
"10202","Gengar-gmax","45","medium-slow","787.4","2204.62","8;4","56","1","Purple","Gengar","ゲンガー","Ectoplasma","Ghost","Poison","94"
"10203","Kingler-gmax","60","medium","748.03","2204.62","11","56","1","Red","Kingler","キングラー","Krabboss","Water","","99"
"10204","Lapras-gmax","45","slow","944.88","2204.62","11;15","56","1","Blue","Lapras","ラプラス","Lokhlass","Water","Ice","131"
"10205","Eevee-gmax","45","medium","708.66","2204.62","1","56","1","Brown","Eevee","イーブイ","Évoli","Normal","","133"
"10206","Snorlax-gmax","25","slow","1377.95","2204.62","1","56","1","Black","Snorlax","カビゴン","Ronflex","Normal","","143"
"10207","Garbodor-gmax","60","medium","826.77","2204.62","4","60","5","Green","Garbodor","ダストダス","Miasmax","Poison","","569"
"10208","Melmetal-gmax","3","slow","984.25","2204.62","9","62","7","Gray","Melmetal","メルメタル","Melmetal","Steel","","809"
"10209","Rillaboom-gmax","45","medium-slow","1102.36","2204.62","12","63","8","Green","Rillaboom","ゴリランダー","Gorythmic","Grass","","812"
"10210","Cinderace-gmax","45","medium-slow","1062.99","2204.62","10","63","8","White","Cinderace","エースバーン","Pyrobut","Fire","","815"
"10211","Inteleon-gmax","45","medium-slow","1574.8","2204.62","11","63","8","Blue","Inteleon","インテレオン","Lézargus","Water","","818"
"10212","Corviknight-gmax","45","medium-slow","551.18","2204.62","3;9","63","8","Purple","Corviknight","アーマーガア","Corvaillus","Flying","Steel","823"
"10213","Orbeetle-gmax","45","medium","551.18","2204.62","7;14","63","8","Red","Orbeetle","イオルブ","Astronelle","Bug","Psychic","826"
"10214","Drednaw-gmax","75","medium","944.88","2204.62","11;6","63","8","Green","Drednaw","カジリガメ","Torgamord","Water","Rock","834"
"10215","Coalossal-gmax","45","medium-slow","1653.54","2204.62","6;10","63","8","Black","Coalossal","セキタンザン","Monthracite","Rock","Fire","839"
"10216","Flapple-gmax","45","slow-then-very-fast","944.88","2204.62","12;16","63","8","Green","Flapple","アップリュー","Pomdrapi","Grass","Dragon","841"
"10217","Appletun-gmax","45","slow-then-very-fast","944.88","2204.62","12;16","63","8","Green","Appletun","タルップル","Dratatin","Grass","Dragon","842"
"10218","Sandaconda-gmax","120","medium","866.14","2204.62","5","63","8","Green","Sandaconda","サダイジャ","Dunaconda","Ground","","844"
"10219","Toxtricity-amped-gmax","45","medium-slow","944.88","2204.62","13;4","63","8","Purple","Toxtricity","ストリンダー","Salarsen","Electric","Poison","849"
"10220","Centiskorch-gmax","75","medium","2952.76","2204.62","10;7","63","8","Red","Centiskorch","マルヤクデ","Scolocendre","Fire","Bug","851"
"10221","Hatterene-gmax","45","slow","1023.62","2204.62","14;18","63","8","Pink","Hatterene","ブリムオン","Sorcilence","Psychic","Fairy","858"
"10222","Grimmsnarl-gmax","45","medium","1259.84","2204.62","17;18","63","8","Purple","Grimmsnarl","オーロンゲ","Angoliath","Dark","Fairy","861"
"10223","Alcremie-gmax","100","medium","1181.1","2204.62","18","63","8","White","Alcremie","マホイップ","Charmilly","Fairy","","869"
"10224","Copperajah-gmax","90","medium","905.51","2204.62","9","63","8","Green","Copperajah","ダイオウドウ","Pachyradjah","Steel","","879"
"10225","Duraludon-gmax","45","medium","1692.91","2204.62","9;16","63","8","White","Duraludon","ジュラルドン","Duralugon","Steel","Dragon","884"
"10226","Urshifu-single-strike-gmax","3","slow","1141.73","2204.62","2;17","63","8","Gray","Urshifu","ウーラオス","Shifours","Fighting","Dark","892"
"10227","Urshifu-rapid-strike-gmax","3","slow","1023.62","2204.62","2;11","63","8","Gray","Urshifu","ウーラオス","Shifours","Fighting","Water","892"
"10228","Toxtricity-low-key-gmax","45","medium-slow","944.88","2204.62","13;4","63","8","Purple","Toxtricity","ストリンダー","Salarsen","Electric","Poison","849"
"10229","Growlithe-hisui","190","slow","31.5","50.04","10;6","56","1","Brown","Growlithe","ガーディ","Caninos","Fire","Rock","58"
"10230","Arcanine-hisui","75","slow","78.74","370.38","10;6","56","1","Brown","Arcanine","ウインディ","Arcanin","Fire","Rock","59"
"10231","Voltorb-hisui","190","medium","19.69","28.66","13;12","56","1","Red","Voltorb","ビリリダマ","Voltorbe","Electric","Grass","100"
"10232","Electrode-hisui","60","medium","47.24","156.53","13;12","56","1","Red","Electrode","マルマイン","Électrode","Electric","Grass","101"
"10233","Typhlosion-hisui","45","medium-slow","62.99","153.88","10;8","57","2","Yellow","Typhlosion","バクフーン","Typhlosion","Fire","Ghost","157"
"10234","Qwilfish-hisui","45","medium","19.69","8.6","17;4","57","2","Gray","Qwilfish","ハリーセン","Qwilfish","Dark","Poison","211"
"10235","Sneasel-hisui","60","medium-slow","35.43","59.52","2;4","57","2","Black","Sneasel","ニューラ","Farfuret","Fighting","Poison","215"
"10236","Samurott-hisui","45","medium-slow","59.06","128.31","11;17","60","5","Blue","Samurott","ダイケンキ","Clamiral","Water","Dark","503"
"10237","Lilligant-hisui","75","medium","47.24","42.33","12;2","60","5","Green","Lilligant","ドレディア","Fragilady","Grass","Fighting","549"
"10238","Zorua-hisui","75","medium-slow","27.56","27.56","1;8","60","5","Gray","Zorua","ゾロア","Zorua","Normal","Ghost","570"
"10239","Zoroark-hisui","45","medium-slow","62.99","160.94","1;8","60","5","Gray","Zoroark","ゾロアーク","Zoroark","Normal","Ghost","571"
"10240","Braviary-hisui","60","slow","66.93","95.68","14;3","60","5","Red","Braviary","ウォーグル","Gueriaigle","Psychic","Flying","628"
"10241","Sliggoo-hisui","45","slow","27.56","151.02","9;16","61","6","Purple","Sliggoo","ヌメイル","Colimucus","Steel","Dragon","705"
"10242","Goodra-hisui","45","slow","66.93","736.56","9;16","61","6","Purple","Goodra","ヌメルゴン","Muplodocus","Steel","Dragon","706"
"10243","Avalugg-hisui","55","medium","55.12","578.49","15;6","61","6","Blue","Avalugg","クレベース","Séracrawl","Ice","Rock","713"
"10244","Decidueye-hisui","45","medium-slow","62.99","81.57","12;2","62","7","Brown","Decidueye","ジュナイパー","Archéduc","Grass","Fighting","724"
"10245","Dialga-origin","3","slow","275.59","1871.06","9;16","59","4","White","Dialga","ディアルガ","Dialga","Steel","Dragon","483"
"10246","Palkia-origin","3","slow","248.03","1452.84","11;16","59","4","Purple","Palkia","パルキア","Palkia","Water","Dragon","484"
"10247","Basculin-white-striped","25","medium","39.37","39.68","11","60","5","Green","Basculin","バスラオ","Bargantua","Water","","550"
"10248","Basculegion-female","135","medium","118.11","242.51","11;8","63","8","Green","Basculegion","イダイトウ","Paragruel","Water","Ghost","902"
"10249","Enamorus-therian","3","slow","62.99","105.82","18;3","63","8","Pink","Enamorus","ラブトロス","Amovénus","Fairy","Flying","905"
"10250","Tauros-paldea-combat-breed","45","slow","55.12","253.53","2","56","1","Brown","Tauros","ケンタロス","Tauros","Fighting","","128"
"10251","Tauros-paldea-blaze-breed","45","slow","55.12","187.39","2;10","56","1","Brown","Tauros","ケンタロス","Tauros","Fighting","Fire","128"
"10252","Tauros-paldea-aqua-breed","45","slow","55.12","242.51","2;11","56","1","Brown","Tauros","ケンタロス","Tauros","Fighting","Water","128"
"10253","Wooper-paldea","255","medium","15.75","24.25","4;5","57","2","Blue","Wooper","ウパー","Axoloto","Poison","Ground","194"
"10254","Oinkologne-female","100","medium","39.37","264.55","1","65","10","Gray","Oinkologne","パフュートン","Fragroin","Normal","","916"
"10255","Dudunsparce-three-segment","45","medium","177.17","104.5","1","65","10","Yellow","Dudunsparce","ノココッチ","Deusolourdo","Normal","","982"
"10256","Palafin-hero","45","slow","70.87","214.73","11","65","10","Blue","Palafin","イルカマン","Superdofin","Water","","964"
"10257","Maushold-family-of-three","75","fast","11.81","5.07","1","65","10","White","Maushold","イッカネズミ","Famignol","Normal","","925"
"10258","Tatsugiri-droopy","100","medium-slow","11.81","17.64","16;11","65","10","Pink","Tatsugiri","シャリタツ","Nigirigon","Dragon","Water","978"
"10259","Tatsugiri-stretchy","100","medium-slow","11.81","17.64","16;11","65","10","Pink","Tatsugiri","シャリタツ","Nigirigon","Dragon","Water","978"
"10260","Squawkabilly-blue-plumage","190","slow-then-very-fast","23.62","5.29","1;3","65","10","Green","Squawkabilly","イキリンコ","Tapatoès","Normal","Flying","931"
"10261","Squawkabilly-yellow-plumage","190","slow-then-very-fast","23.62","5.29","1;3","65","10","Green","Squawkabilly","イキリンコ","Tapatoès","Normal","Flying","931"
"10262","Squawkabilly-white-plumage","190","slow-then-very-fast","23.62","5.29","1;3","65","10","Green","Squawkabilly","イキリンコ","Tapatoès","Normal","Flying","931"
"10263","Gimmighoul-roaming","45","slow","3.94","2.2","8","65","10","Brown","Gimmighoul","コレクレー","Mordudor","Ghost","","999"
"10264","Koraidon-limited-build","3","slow","137.8","668","2;16","65","10","Red","Koraidon","コライドン","Koraidon","Fighting","Dragon","1007"
"10265","Koraidon-sprinting-build","3","slow","137.8","668","2;16","65","10","Red","Koraidon","コライドン","Koraidon","Fighting","Dragon","1007"
"10266","Koraidon-swimming-build","3","slow","137.8","668","2;16","65","10","Red","Koraidon","コライドン","Koraidon","Fighting","Dragon","1007"
"10267","Koraidon-gliding-build","3","slow","137.8","668","2;16","65","10","Red","Koraidon","コライドン","Koraidon","Fighting","Dragon","1007"
"10268","Miraidon-low-power-mode","3","slow","110.24","529.11","13;16","65","10","Blue","Miraidon","ミライドン","Miraidon","Electric","Dragon","1008"
"10269","Miraidon-drive-mode","3","slow","110.24","529.11","13;16","65","10","Blue","Miraidon","ミライドン","Miraidon","Electric","Dragon","1008"
"10270","Miraidon-aquatic-mode","3","slow","110.24","529.11","13;16","65","10","Blue","Miraidon","ミライドン","Miraidon","Electric","Dragon","1008"
"10271","Miraidon-glide-mode","3","slow","110.24","529.11","13;16","65","10","Blue","Miraidon","ミライドン","Miraidon","Electric","Dragon","1008"
"10272","Ursaluna-bloodmoon","75","medium","94.49","639.34","5;1","63","8","Brown","Ursaluna","ガチグマ","Ursaking","Ground","Normal","901"
"10273","Ogerpon-wellspring-mask","5","slow","47.24","87.74","12;11","65","10","Green","Ogerpon","オーガポン","Ogerpon","Grass","Water","1017"
"10274","Ogerpon-hearthflame-mask","5","slow","47.24","87.74","12;10","65","10","Green","Ogerpon","オーガポン","Ogerpon","Grass","Fire","1017"
"10275","Ogerpon-cornerstone-mask","5","slow","47.24","87.74","12;6","65","10","Green","Ogerpon","オーガポン","Ogerpon","Grass","Rock","1017"
"10276","Terapagos-terastal","255","slow","11.81","35.27","1","65","10","Blue","Terapagos","テラパゴス","Terapagos","Normal","","1024"
"10277","Terapagos-stellar","255","slow","66.93","169.76","1","65","10","Blue","Terapagos","テラパゴス","Terapagos","Normal","","1024"
"10278","Clefable-mega","25","fast","66.93","93.26","18;3","56","1","Pink","Clefable","ピクシー","Mélodelfe","Fairy","Flying","36"
"10279","Victreebel-mega","45","medium-slow","177.17","276.68","12;4","56","1","Green","Victreebel","ウツボット","Empiflor","Grass","Poison","71"
"10280","Starmie-mega","60","slow","90.55","176.37","11;14","56","1","Purple","Starmie","スターミー","Staross","Water","Psychic","121"
"10281","Dragonite-mega","45","slow","86.61","639.34","16;3","56","1","Brown","Dragonite","カイリュー","Dracolosse","Dragon","Flying","149"
"10282","Meganium-mega","45","medium-slow","94.49","443.13","12;18","57","2","Green","Meganium","メガニウム","Méganium","Grass","Fairy","154"
"10283","Feraligatr-mega","45","medium-slow","90.55","239.86","11;16","57","2","Blue","Feraligatr","オーダイル","Aligatueur","Water","Dragon","160"
"10284","Skarmory-mega","25","slow","66.93","89.07","9;3","57","2","Gray","Skarmory","エアームド","Airmure","Steel","Flying","227"
"10285","Froslass-mega","75","medium","102.36","65.26","15;8","59","4","White","Froslass","ユキメノコ","Momartik","Ice","Ghost","478"
"10286","Emboar-mega","45","medium-slow","70.87","397.49","10;2","60","5","Red","Emboar","エンブオー","Roitiflam","Fire","Fighting","500"
